,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688579,山大地纬,,,,,,,,,,7.58,0.0,72.69,2.22
1,2,688246,嘉和美康,,,,,,,,,,16.69,0.0,-41.79,1.27
2,3,603716,塞力医疗,,,,,,,,,,6.15,0.0,-129.73,1.2
3,4,600718,东软集团,,,,,,,,,,8.97,0.0,54.93,1.17
4,5,301117,佳缘科技,,,,,,,,,,25.77,0.0,152.78,1.81
5,6,300730,科创信息,,,,,,,,,,11.23,0.0,-33.82,8.11
6,7,300579,数字认证,,,,,,,,,,21.24,0.0,-98.03,6.46
7,8,300451,创业慧康,,,,,,,,,,3.56,0.0,100.72,1.19
8,9,300290,荣科科技,,,,,,,,,,10.75,0.0,-854.66,8.36
9,10,300253,卫宁健康,,,,,,,,,,5.55,0.0,198.72,2.12
10,11,300168,万达信息,,,,,,,,,,5.45,0.0,-10.75,4.0
11,12,300096,ST易联众,,,,,,,,,,2.81,0.0,-11.46,4.01
12,13,300078,思创医惠,,,,,,,,,,2.55,0.0,-5.74,5.03
13,14,300074,华平股份,,,,,,,,,,3.31,0.0,-13.71,1.75
14,15,002777,久远银海,,,,,,,,,,13.89,0.0,252.42,3.47
15,16,002065,东华软件,,,,,,,,,,4.84,0.0,26.8,1.32
16,17,000503,国新健康,,,,,,,,,,7.8,0.0,-52.44,5.68
