,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300030,阳普医疗,5.83,19.96,0.97,369695,215016510.8,8.85,5.83,5.4,5.83,4.86,13.58,-170.85,2.51
1,2,301234,五洲医疗,22.95,4.89,1.07,28126,63801110.21,6.12,23.24,21.9,21.9,21.88,15.28,35.85,2.1
2,3,688029,南微医学,60.39,1.63,0.97,15812,93503707.0,4.54,60.77,58.07,59.06,59.42,0.84,18.27,3.07
3,4,300453,三鑫医疗,6.2,0.65,0.04,35438,21777980.5,2.92,6.23,6.05,6.16,6.16,1.0,15.16,2.72
4,5,301122,采纳股份,16.36,0.31,0.05,13024,21295924.0,2.64,16.59,16.16,16.4,16.31,2.94,30.12,1.12
5,6,603987,康德莱,6.15,0.16,0.01,24682,15100525.0,2.77,6.2,6.03,6.14,6.14,0.56,12.9,1.11
6,7,688310,迈得医疗,10.05,-0.1,-0.01,14302,14330225.0,3.28,10.2,9.87,10.07,10.06,0.87,84.06,1.96
7,8,300390,天华新能,16.31,-0.18,-0.03,62389,101239237.7,2.75,16.49,16.04,16.42,16.34,0.93,8.11,1.14
8,9,300110,华仁药业,3.07,-0.32,-0.01,121626,37099965.08,3.25,3.11,3.01,3.09,3.08,1.03,24.79,1.32
9,10,002082,万邦德,4.15,-0.48,-0.02,35706,14739254.0,3.12,4.21,4.08,4.18,4.17,0.58,33.94,0.95
10,11,300171,东富龙,10.12,-0.59,-0.06,40927,41140338.0,3.73,10.29,9.91,10.23,10.18,0.73,34.0,0.99
11,12,300358,楚天科技,6.38,-1.09,-0.07,49705,31526169.71,4.65,6.53,6.23,6.46,6.45,0.88,-22.79,0.83
12,13,603222,济民健康,5.95,-8.32,-0.54,726926,444545005.0,12.79,6.67,5.84,6.33,6.49,13.53,62.81,2.03
