,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002980,华盛昌,21.85,1.63,0.35,6625,14382848.0,1.63,21.88,21.53,21.63,21.5,0.92,22.69,2.86
1,2,301290,东星医疗,19.53,1.35,0.26,6507,12578645.6,4.41,19.57,18.72,19.08,19.27,0.95,20.52,0.89
2,3,300246,宝莱特,6.36,1.11,0.07,90545,57388349.46,4.13,6.45,6.19,6.23,6.29,4.29,-334.53,1.36
3,4,002223,鱼跃医疗,31.45,1.06,0.33,70852,221728033.55,1.86,31.54,30.96,31.15,31.12,0.75,14.07,2.6
4,5,002449,国星光电,6.87,1.03,0.07,95939,65192540.0,3.53,6.93,6.69,6.81,6.8,1.56,37.77,1.11
5,6,300753,爱朋医疗,11.68,0.6,0.07,27802,32271219.86,3.45,11.85,11.45,11.62,11.61,3.37,82.77,2.11
6,7,300206,理邦仪器,9.05,0.56,0.05,33967,30499498.3,2.11,9.09,8.9,9.04,9.0,1.0,21.04,2.67
7,8,002614,奥佳华,5.39,0.0,0.0,23266,12477708.88,2.41,5.43,5.3,5.4,5.39,0.53,70.87,0.78
8,9,300003,乐普医疗,9.46,-0.11,-0.01,203516,190614632.11,3.06,9.53,9.24,9.44,9.47,1.26,12.76,1.13
9,10,002432,九安医疗,42.04,-0.14,-0.06,39495,166390779.0,1.52,42.45,41.81,42.17,42.1,0.94,17.13,1.1
10,11,300869,康泰医学,12.94,-0.23,-0.03,26423,33932618.5,3.62,13.13,12.66,12.97,12.97,1.05,318.31,2.73
11,12,300026,红日药业,3.17,-0.63,-0.02,229438,72515478.1,2.82,3.22,3.13,3.2,3.19,0.85,32.12,1.09
12,13,835892,中科美菱,7.86,-1.5,-0.12,4127,3271928.49,3.13,8.08,7.83,8.06,7.98,1.48,36.46,1.26
13,14,301087,可孚医疗,31.32,-1.66,-0.53,10237,32199146.6,2.98,32.05,31.1,31.9,31.85,1.13,17.7,1.36
