,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603108,润达医疗,14.46,1.62,0.23,427596,617392992.0,7.17,14.99,13.97,14.2,14.23,7.14,47.42,2.03
1,2,002524,光正眼科,3.59,1.41,0.05,502332,180350808.76,6.78,3.72,3.48,3.72,3.54,9.88,730.53,6.34
2,3,688246,嘉和美康,16.54,1.35,0.22,8257,13481202.0,4.17,16.67,15.99,16.3,16.32,0.82,-41.41,1.26
3,4,688393,安必平,14.63,0.62,0.09,2465,3591384.0,2.34,14.75,14.41,14.5,14.54,0.26,41.83,1.08
4,5,300206,理邦仪器,9.05,0.56,0.05,33967,30499498.3,2.11,9.09,8.9,9.04,9.0,1.0,21.04,2.67
5,6,301230,泓博医药,19.86,0.46,0.09,9926,19476021.6,2.88,19.97,19.4,19.97,19.77,1.29,86.76,2.61
6,7,301301,川宁生物,10.85,0.0,0.0,126490,135841672.04,2.4,10.88,10.62,10.82,10.85,2.05,15.77,3.33
7,8,000710,贝瑞基因,7.29,-0.14,-0.01,239811,174293930.36,8.63,7.66,7.03,7.46,7.3,7.54,139.11,1.38
8,9,300725,药石科技,25.74,-0.35,-0.09,30561,77686527.17,3.64,25.99,25.05,25.9,25.83,1.81,26.04,1.88
9,10,300267,尔康制药,2.23,-0.45,-0.01,185334,41072949.71,3.57,2.27,2.19,2.26,2.24,1.3,365.04,0.96
10,11,600055,万东医疗,12.27,-0.49,-0.06,25220,30763458.0,2.6,12.38,12.06,12.34,12.33,0.47,50.9,1.83
11,12,300290,荣科科技,9.2,-0.76,-0.07,315165,291458745.28,2.37,9.38,9.16,9.16,9.27,4.93,-731.43,7.16
12,13,603716,塞力医疗,5.88,-1.18,-0.07,76263,44633446.0,4.2,6.0,5.75,6.0,5.95,3.79,-124.03,1.15
13,14,002044,美年健康,3.42,-1.72,-0.06,293350,100596758.0,3.16,3.5,3.39,3.47,3.48,0.76,-31.02,1.8
