,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000615,ST美谷,1.87,5.06,0.09,320545,59483116.7,5.62,1.87,1.77,1.78,1.78,4.2,-12.64,10.51
1,2,002172,澳洋健康,2.6,1.96,0.05,771365,205256957.35,8.24,2.77,2.56,2.62,2.55,10.08,26.67,15.17
2,3,603139,康惠制药,11.89,0.76,0.09,10226,12103212.0,2.2,11.99,11.73,11.86,11.8,1.02,-68.24,1.26
3,4,300740,水羊股份,10.3,0.1,0.01,44064,44841036.0,3.11,10.37,10.05,10.29,10.29,1.23,18.9,1.95
4,5,002566,益盛药业,6.11,-0.16,-0.01,23415,14241682.0,2.78,6.18,6.01,6.09,6.12,1.01,30.33,0.91
5,6,000989,ST九芝,6.48,-0.31,-0.02,25887,16665243.0,1.85,6.51,6.39,6.5,6.5,0.37,13.56,1.48
6,7,002762,金发拉比,5.17,-0.58,-0.03,48762,25211315.0,2.69,5.26,5.12,5.21,5.2,2.31,-332.31,2.25
7,8,002612,朗姿股份,12.89,-0.62,-0.08,27973,35942389.0,3.7,13.15,12.67,13.0,12.97,1.1,18.79,1.98
8,9,600572,康恩贝,4.04,-1.22,-0.05,323678,129994236.0,3.67,4.11,3.96,4.1,4.09,1.26,13.58,1.56
9,10,002004,华邦健康,3.99,-1.24,-0.05,115954,46199101.3,3.96,4.08,3.92,4.05,4.04,0.62,12.6,0.79
10,11,002728,特一药业,7.22,-1.37,-0.1,71839,51812065.99,3.01,7.38,7.16,7.36,7.32,1.92,685.5,2.02
11,12,002332,仙琚制药,11.55,-1.37,-0.16,63357,73038222.5,2.82,11.75,11.42,11.71,11.71,0.64,16.82,1.97
12,13,600557,康缘药业,12.55,-1.57,-0.2,85197,106465951.0,3.53,12.82,12.37,12.76,12.75,1.47,13.75,1.42
13,14,000516,国际医学,4.53,-2.16,-0.1,1366815,646085497.74,10.8,4.99,4.49,4.76,4.63,6.18,-29.49,2.78
14,15,300158,振东制药,3.56,-9.64,-0.38,510457,183020121.95,9.14,3.83,3.47,3.83,3.94,5.1,58.37,0.7
