,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600272,开开实业,10.27,2.7,0.27,242494,248870026.0,7.8,10.68,9.9,10.25,10.0,15.16,40.24,4.06
1,2,603108,润达医疗,14.46,1.62,0.23,427596,617392992.0,7.17,14.99,13.97,14.2,14.23,7.14,47.42,2.03
2,3,000950,重药控股,4.83,0.84,0.04,132875,63467386.97,2.51,4.84,4.72,4.77,4.79,0.77,17.53,0.73
3,4,000503,国新健康,6.83,0.44,0.03,142023,95945748.23,3.97,6.87,6.6,6.81,6.8,1.49,-45.92,4.97
4,5,000705,浙江震元,7.07,-0.28,-0.02,44387,31285805.0,2.68,7.16,6.97,7.08,7.09,1.57,27.14,1.2
5,6,301370,国科恒泰,9.42,-0.53,-0.05,77025,73559655.6,6.76,9.95,9.31,9.47,9.47,2.38,35.23,1.84
6,7,300026,红日药业,3.17,-0.63,-0.02,229438,72515478.1,2.82,3.22,3.13,3.2,3.19,0.85,32.12,1.09
7,8,000411,英特集团,9.15,-0.97,-0.09,20414,18639132.8,3.35,9.34,9.03,9.22,9.24,0.64,9.28,1.12
8,9,603716,塞力医疗,5.88,-1.18,-0.07,76263,44633446.0,4.2,6.0,5.75,6.0,5.95,3.79,-124.03,1.15
9,10,301408,华人健康,10.28,-3.02,-0.32,71628,73636275.11,5.66,10.66,10.06,10.47,10.6,4.8,28.18,2.08
10,11,603122,合富中国,5.74,-4.81,-0.29,251741,144891749.0,5.14,5.93,5.62,5.87,6.03,14.05,50.72,1.96
